"","polymer_number","polymer_name","area","elongation","length","width","volume","weight","FTIR_analysed_filter","shape","sampletype","location","sieve","sample_volume"
"15003",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15004",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15005",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15006",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15007",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15008",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15009",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15010",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15011",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15012",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15013",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15014",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15015",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15016",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15017",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15018",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15019",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15020",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15021",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15022",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15023",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15024",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15025",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15026",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15027",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15028",3,"polyethylene, chlorinated",60.5,2,11,5.5,121.959244806234,1.41472723975231e-10,"EUS100I","particle","sample","EUS",100,1299
"15029",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15030",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15031",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15032",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15033",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15034",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15035",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15036",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15037",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15038",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15039",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15040",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15041",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15042",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15043",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15044",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15045",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15046",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15047",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15048",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15049",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15050",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15051",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15052",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15053",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15054",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15055",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15056",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15057",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15058",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15059",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15060",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15061",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15062",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15063",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15064",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15065",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15066",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15067",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15068",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15069",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15070",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15071",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15072",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15073",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15074",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15075",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15076",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15077",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15078",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15079",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15080",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15081",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15082",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15083",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15084",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15085",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15086",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15087",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15088",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15089",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15090",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15091",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15092",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15093",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15094",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15095",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15096",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15097",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15098",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15099",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15100",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15101",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15102",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15103",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15104",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15105",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15106",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15107",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15108",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15109",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15110",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15111",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15112",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15113",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15114",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15115",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15116",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15117",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15118",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15119",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15120",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15121",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15122",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15123",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15124",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15125",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15126",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15127",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15128",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15129",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15130",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15131",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15132",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15133",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15134",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
"15135",3,"polyethylene, chlorinated",30.25,1,5.5,5.5,60.9796224031169,7.07363619876156e-11,"EUS100I","particle","sample","EUS",100,1299
